game_id,title,steam_link,Autobiographisch,Werke,Figuren,Phase1_Total
1299510,Vampire: The Masquerade – Swansong,https://store.steampowered.com/app/1299510,0.0,0.0,0.0,0.0
1256670,Library Of Ruina,https://store.steampowered.com/app/1256670,0.0,2.77,0.0,0.75
2701660,DRAGON QUEST III HD-2D Remake,https://store.steampowered.com/app/2701660,0.0,0.0,0.0,0.0
2515020,FINAL FANTASY XVI,https://store.steampowered.com/app/2515020,0.0,0.0,0.0,0.0
612880,Wolfenstein II: The New Colossus,https://store.steampowered.com/app/612880,0.0,0.0,0.0,0.0
867210,Songs of Conquest,https://store.steampowered.com/app/867210,0.0,0.0,0.0,0.0
10180,Call of Duty®: Modern Warfare® 2 (2009),https://store.steampowered.com/app/10180,0.0,0.0,0.0,0.0
2539520,Z.O.N.A: Origin,https://store.steampowered.com/app/2539520,0.0,0.0,0.0,0.0
1492680,The Pathless,https://store.steampowered.com/app/1492680,0.0,0.0,0.0,0.0
2296990,We Were Here Expeditions: The FriendShip,https://store.steampowered.com/app/2296990,0.0,0.0,0.0,0.0
1184370,Pathfinder: Wrath of the Righteous - Enhanced Edition,https://store.steampowered.com/app/1184370,0.0,0.0,0.0,0.0
1700270,Lucky Tower Ultimate,https://store.steampowered.com/app/1700270,0.0,0.0,0.0,0.0
3669060,Blade & Soul NEO,https://store.steampowered.com/app/3669060,0.0,0.0,0.0,0.0
360430,Mafia III: Definitive Edition,https://store.steampowered.com/app/360430,0.0,0.0,0.0,0.0
1280930,Astral Ascent,https://store.steampowered.com/app/1280930,0.0,0.0,0.0,0.0
445220,Avorion,https://store.steampowered.com/app/445220,0.0,0.0,0.0,0.0
8870,BioShock Infinite,https://store.steampowered.com/app/8870,0.0,0.0,0.0,0.0
2669150,Mindlock - The Apartment,https://store.steampowered.com/app/2669150,0.0,0.0,0.0,0.0
1315320,The Necromancer's Tale,https://store.steampowered.com/app/1315320,0.0,0.0,8.79,3.56
2161700,Persona 3 Reload,https://store.steampowered.com/app/2161700,0.0,2.77,0.0,0.75
1668540,The Legend of Heroes: Trails into Reverie,https://store.steampowered.com/app/1668540,0.0,0.0,0.0,0.0
704450,Neverwinter Nights: Enhanced Edition,https://store.steampowered.com/app/704450,0.0,0.0,0.0,0.0
2754380,The Roottrees are Dead,https://store.steampowered.com/app/2754380,0.0,0.0,0.0,0.0
611760,Don't Escape: 4 Days to Survive,https://store.steampowered.com/app/611760,0.0,0.0,0.0,0.0
1940340,Darkest Dungeon® II,https://store.steampowered.com/app/1940340,0.0,0.0,0.0,0.0
3014080,The Hundred Line -Last Defense Academy-,https://store.steampowered.com/app/3014080,0.0,0.0,0.0,0.0
1222690,Dragon Age™ Inquisition,https://store.steampowered.com/app/1222690,0.0,2.77,0.0,0.75
1367590,Tormented Souls,https://store.steampowered.com/app/1367590,0.0,0.0,0.0,0.0
2864560,Rune Factory: Guardians of Azuma,https://store.steampowered.com/app/2864560,0.0,2.77,0.0,0.75
1546080,Every Day We Fight,https://store.steampowered.com/app/1546080,0.0,0.0,0.0,0.0
393080,Call of Duty®: Modern Warfare® Remastered (2017),https://store.steampowered.com/app/393080,0.0,0.0,5.55,2.25
333640,Caves of Qud,https://store.steampowered.com/app/333640,0.0,2.77,0.0,0.75
1295510,DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition,https://store.steampowered.com/app/1295510,0.0,0.0,0.0,0.0
624270,The Painscreek Killings,https://store.steampowered.com/app/624270,0.0,0.0,0.0,0.0
1243850,This Bed We Made,https://store.steampowered.com/app/1243850,0.0,0.0,0.0,0.0
3730100,Whispers from the Star,https://store.steampowered.com/app/3730100,0.0,0.0,0.0,0.0
3125750,EDENS ZERO,https://store.steampowered.com/app/3125750,0.0,0.0,0.0,0.0
2401970,Ace Attorney Investigations Collection,https://store.steampowered.com/app/2401970,0.0,2.77,5.55,3.0
424840,Little Nightmares,https://store.steampowered.com/app/424840,0.0,0.0,0.0,0.0
209000,Batman™: Arkham Origins,https://store.steampowered.com/app/209000,0.0,0.0,0.0,0.0
1721060,Mandragora: Whispers of the Witch Tree,https://store.steampowered.com/app/1721060,0.0,4.39,0.0,1.19
2226730,OVIS LOOP,https://store.steampowered.com/app/2226730,0.0,0.0,0.0,0.0
1989270,Slay the Princess — The Pristine Cut,https://store.steampowered.com/app/1989270,0.0,2.77,0.0,0.75
220740,Chaos on Deponia,https://store.steampowered.com/app/220740,0.0,2.77,5.55,3.0
637650,FINAL FANTASY XV WINDOWS EDITION,https://store.steampowered.com/app/637650,0.0,2.77,0.0,0.75
2275020,Backrooms Rec.,https://store.steampowered.com/app/2275020,0.0,0.0,0.0,0.0
674140,Bugsnax,https://store.steampowered.com/app/674140,0.0,0.0,0.0,0.0
1455630,THE GAME OF LIFE 2,https://store.steampowered.com/app/1455630,0.0,2.77,0.0,0.75
1466390,Kathy Rain 2: Soothsayer,https://store.steampowered.com/app/1466390,0.0,0.0,0.0,0.0
201810,Wolfenstein: The New Order,https://store.steampowered.com/app/201810,0.0,0.0,0.0,0.0
1125510,Snacko,https://store.steampowered.com/app/1125510,0.0,5.55,0.0,1.5
391220,Rise of the Tomb Raider™,https://store.steampowered.com/app/391220,0.0,2.77,5.55,3.0
1895880,Ratchet & Clank: Rift Apart,https://store.steampowered.com/app/1895880,0.0,0.0,0.0,0.0
607080,Psychonauts 2,https://store.steampowered.com/app/607080,0.0,5.55,0.0,1.5
292730,Call of Duty®: Infinite Warfare,https://store.steampowered.com/app/292730,0.0,0.0,0.0,0.0
1172380,STAR WARS Jedi: Fallen Order™,https://store.steampowered.com/app/1172380,0.0,0.0,0.0,0.0
632470,Disco Elysium - The Final Cut,https://store.steampowered.com/app/632470,0.0,0.0,0.0,0.0
40390,Risen 2: Dark Waters,https://store.steampowered.com/app/40390,0.0,13.86,0.0,3.75
412020,Metro Exodus,https://store.steampowered.com/app/412020,0.0,2.77,5.55,3.0
2738630,Dungeons & Dragons Neverwinter Nights 2: Enhanced Edition,https://store.steampowered.com/app/2738630,0.0,0.0,0.0,0.0
1345890,Deliver Us Mars,https://store.steampowered.com/app/1345890,0.0,0.0,0.0,0.0
1712350,Riven,https://store.steampowered.com/app/1712350,0.0,0.0,0.0,0.0
851850,DRAGON BALL Z: KAKAROT,https://store.steampowered.com/app/851850,0.0,0.0,0.0,0.0
1343400,RuneScape ®,https://store.steampowered.com/app/1343400,0.0,2.77,0.0,0.75
3218530,Best Served Cold,https://store.steampowered.com/app/3218530,0.0,0.0,0.0,0.0
3690010,Who's at the door?,https://store.steampowered.com/app/3690010,0.0,0.0,0.0,0.0
235600,Tom Clancy’s Splinter Cell Blacklist,https://store.steampowered.com/app/235600,0.0,0.0,0.0,0.0
860510,Little Nightmares II,https://store.steampowered.com/app/860510,0.0,0.0,0.0,0.0
1971650,OCTOPATH TRAVELER II,https://store.steampowered.com/app/1971650,0.0,0.0,0.0,0.0
745920,Temtem,https://store.steampowered.com/app/745920,0.0,0.0,0.0,0.0
1515210,The Past Within,https://store.steampowered.com/app/1515210,0.0,0.0,0.0,0.0
1373090,"Yes, Your Grace 2: Snowfall",https://store.steampowered.com/app/1373090,0.0,0.0,0.0,0.0
2679460,Metaphor: ReFantazio,https://store.steampowered.com/app/2679460,0.0,2.77,0.0,0.75
718670,Cultist Simulator,https://store.steampowered.com/app/718670,0.0,8.79,0.0,2.38
3339880,OFF,https://store.steampowered.com/app/3339880,0.0,0.0,0.0,0.0
3169520,"Warhammer 40,000: Space Marine - Master Crafted Edition",https://store.steampowered.com/app/3169520,0.0,5.55,0.0,1.5
3527760,RoboCop: Rogue City - Unfinished Business,https://store.steampowered.com/app/3527760,0.0,0.0,0.0,0.0
640820,Pathfinder: Kingmaker — Enhanced Plus Edition,https://store.steampowered.com/app/640820,0.0,0.0,0.0,0.0
1458140,Pacific Drive,https://store.steampowered.com/app/1458140,0.0,2.77,0.0,0.75
2696050,Yarimono,https://store.steampowered.com/app/2696050,0.0,0.0,0.0,0.0
329110,Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110,0.0,7.17,0.0,1.94
1082430,Before Your Eyes,https://store.steampowered.com/app/1082430,0.0,0.0,0.0,0.0
1896700,Wylde Flowers,https://store.steampowered.com/app/1896700,0.0,0.0,0.0,0.0
1999770,Atelier Ryza 3: Alchemist of the End & the Secret Key,https://store.steampowered.com/app/1999770,0.0,0.0,0.0,0.0
524220,NieR:Automata™,https://store.steampowered.com/app/524220,0.0,0.0,0.0,0.0
1603640,The House of Da Vinci 3,https://store.steampowered.com/app/1603640,0.0,0.0,0.0,0.0
611790,House Party,https://store.steampowered.com/app/611790,0.0,0.0,0.0,0.0
292910,Deponia: The Complete Journey,https://store.steampowered.com/app/292910,0.0,2.77,5.55,3.0
2140650,Harvest Moon: The Winds of Anthos,https://store.steampowered.com/app/2140650,0.0,0.0,0.0,0.0
731040,The Invincible,https://store.steampowered.com/app/731040,0.0,0.0,0.0,0.0
1281590,The Dark Pictures Anthology: House of Ashes,https://store.steampowered.com/app/1281590,0.0,0.0,0.0,0.0
312750,Final Fantasy IV (3D Remake),https://store.steampowered.com/app/312750,0.0,0.0,0.0,0.0
